term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
are,0.401971,0.0016396513,-0.13575685,0.00222753,-0.07249185,0.14009768,0.05852071,-0.014334,-0.10442673,0.049420975,-0.15013836,-0.14376938,-0.02967361,0.2464164,-0.13405992,0.06379926,0.2158589,-0.13477828,-0.026880844,0.24655099,0.06344889,-0.21633379,0.005012707,0.42749444,0.22302009,-0.0645206,0.06441191,-0.044388093,-0.3029261,-0.09379606,0.01537615,-0.23328882,-0.2397569,-0.0919627,0.0074637854,0.23935051,0.30748746,-0.17519566,0.20521773,0.07102114,0.15970044,0.010251561,0.3958018,-0.036604334,-0.15849534,0.29095346,-0.24284369,0.2984039,0.24122444,-0.02310812,0.09961642,-0.2214548,0.07438996,0.28464532,0.0990335,-0.023532169,-0.14350736,0.03870807,-0.023996694,0.02746022,0.15508988,0.013900555,-0.4673579,-0.07144385,0.21054608,-0.035923548,0.03717148,-0.08753464,-0.035477076,0.04807554,0.009962436,-0.06345161,-0.14635098,-0.21874803,0.09034472,0.105765864,-0.07615241,0.047060575,-0.17421623,-0.15119429,-0.03804111,-0.071823485,-0.26137683,0.17884159,-0.23560986,0.01340571,-0.3443023,-0.2599926,-0.15551147,0.05772849,0.037439838,0.036479373,0.20334068,0.025064968,0.15621337,0.056117166,0.23919998,-0.09180022,-0.20909464,-0.25986174
re,0.4579657,-0.15699154,-0.0944947,-0.12723225,-0.08222631,0.17323343,0.04880091,0.03794655,-0.2270391,-0.06833539,-0.06570041,0.015522846,0.0065691425,0.30465627,-0.22590476,-0.12554564,0.43913084,-0.11540894,-0.16160525,0.1989381,0.29169217,-0.19600381,0.041297443,0.3680096,0.24690351,-0.12010876,-0.0127414465,-0.003740124,-0.35238308,0.03172099,0.10622527,-0.2471627,-0.16513954,-0.19209881,-0.18945438,0.26753345,0.26636285,-0.27020139,0.19648321,0.11056582,0.117057934,0.043356016,0.36650056,-0.058753315,-0.050637938,0.2517379,-0.24547258,0.41297808,0.2953873,-0.053647876,-0.09048814,-0.265248,0.12807128,0.21919301,0.18090115,0.025971266,-0.25289232,0.011852844,0.04887511,0.026112575,-0.0063563795,-0.021216903,-0.37532344,-0.14587888,0.25700086,0.06441491,-0.032633368,-0.117731385,0.061850514,0.23895487,-0.18356055,0.07613068,0.02014469,-0.18630545,-0.1487376,0.11790737,-0.12815906,-0.113740414,-0.13487835,-0.15960287,-0.110009424,-0.14173749,-0.24325801,0.2981742,-0.16786599,0.033266943,-0.2651141,-0.3059731,-0.17901722,0.1311823,-0.013376459,0.03227701,0.047422726,-0.08125467,0.28468323,0.01765994,0.101204336,-0.13633381,-0.09514037,-0.31110516
ll,0.075342834,-0.071841516,-0.13170457,0.1203912,-0.17943315,0.1127364,-0.1021719,0.036762714,-0.2990066,-0.069711015,-0.15060441,0.12733342,0.12914933,0.2660337,-0.38108796,-0.18519345,0.23874451,-0.018506812,-0.42794967,0.11249507,0.1292812,-0.25235787,-0.08632918,0.13413554,0.18254596,0.018322948,-0.085361294,0.23321772,-0.2720975,-0.15585077,-0.12991177,-0.041732676,-0.06371819,-0.17513579,-0.11617718,0.19948931,0.048827864,-0.18284722,0.0073342044,0.22346562,-0.006608607,-0.14322433,0.26175377,0.00763302,-0.028055124,0.12039925,0.0902283,0.14285372,0.036403194,0.10717474,-0.2676423,-0.48632255,-0.013941531,0.07876297,0.029299902,0.008027904,-0.16593711,0.039449606,-0.23899566,0.016051115,-0.25271612,-0.018430246,-0.43964344,-0.15511027,-0.12693119,0.027407024,0.012861112,-0.14819269,-0.21977639,0.24751978,-0.07349857,-0.14803596,-0.13687468,-0.0091351,-0.22448224,-0.1599424,-0.14930418,-0.009126612,-0.10610501,-0.35962868,-0.021336066,-0.026623935,-0.019718926,0.25051832,-0.10151138,0.16850911,-0.0009128019,-0.10002687,0.029495649,0.043354563,-0.19577254,0.17511381,0.04752592,-0.12710305,0.11319105,0.17214878,-0.0043360237,-0.08643743,-0.012926364,-0.101982
your,-0.1066679,0.007061848,0.006997275,0.08128324,-0.09438162,-0.0036578292,-0.08501232,0.049762424,-0.16143334,0.08257399,-0.17532413,-0.07664321,0.21417716,0.20725253,-0.15583843,-0.1082697,0.07484631,-0.19838743,-0.16115455,-0.0024622902,0.06730529,-0.04658078,-0.17971271,0.19746889,0.28741768,0.03393439,-0.21639651,-0.012343322,-0.1277296,-0.038634915,-0.18499362,-0.1781114,-0.18208018,0.03978259,0.0119554605,0.11700362,0.09217714,-0.1589727,-0.01257578,0.016771689,0.0049058143,-0.07640429,0.18459404,0.031115068,0.008886035,0.14214556,0.076581344,0.11378368,0.1450942,0.00423093,-0.050807506,-0.31683806,-0.04071406,0.0019098473,0.017772786,-0.11031937,-0.107581,-0.054530744,-0.11454349,0.15925519,-0.04245058,-0.11582636,-0.38771346,-0.05125774,0.09474039,0.050108407,-0.0068987636,-0.14447954,-0.15789,-0.008237521,-0.054735556,-0.19934191,-0.3343156,-0.021258526,-0.025140256,-0.09887768,0.044352073,-0.07902657,-0.09453406,-0.2941014,-0.056263193,-0.12778129,-0.035806295,0.12320812,-0.23906325,0.17153503,-0.10692592,-0.26649725,-0.094070025,0.06282794,-0.0669871,0.14892069,0.13200223,-0.12642483,-0.012639875,0.020871932,0.0759835,0.060653694,-0.096498966,-0.12686394
my,-0.2772725,0.13330638,0.073469475,0.13897619,-0.14967415,0.06437443,-0.12866576,0.11761405,-0.031656206,0.21733585,-0.10030301,0.017635155,0.14671554,0.032579005,-0.15676609,-0.023303615,0.17508964,-0.20003024,-0.09524015,0.05889128,0.06527227,0.06617017,-0.3390183,0.18825355,0.34087375,-0.044845175,-0.1273724,0.055912077,-0.0032326593,-0.21563736,-0.15885758,-0.25244403,-0.039644703,0.05095689,-0.044410404,0.1633067,0.18830012,-0.12235587,0.08908782,-0.0013950792,-0.17653574,0.030908827,0.025916575,0.051798575,-0.06696302,0.10298426,0.17323957,0.01122365,0.1664421,-0.036624834,0.07959477,-0.2379018,-0.15555944,-0.11456979,0.011175288,-0.072960064,0.029554669,-0.042925697,-0.0067691784,0.11971393,-0.07701228,-0.1973045,-0.40155435,0.03152009,0.0053658728,0.15337203,-0.11979354,0.090308435,-0.23773609,-0.015853314,0.11102052,-0.18497084,-0.3058507,-0.08655485,0.0017919398,-0.122654244,0.09102276,-0.04590392,-0.13909143,-0.3426119,-0.27456975,-0.08289424,-0.047865063,0.0018571764,-0.35006505,0.015144927,-0.08603685,-0.26310924,-0.12995678,-0.0039583785,-0.2115632,0.09345063,0.1532889,-0.15726829,-0.028231958,-0.049957085,0.022826118,0.08180898,-0.1856116,-0.13542585
have,0.07040268,-0.079230905,0.066595614,0.042634528,-0.11268449,0.13726339,-0.0042789397,0.09181014,-0.374196,0.052875023,-0.16464804,0.07981107,0.24429688,0.32151705,-0.29630527,-0.09292435,0.15569074,-0.2111128,-0.40440553,0.23092443,0.06280721,-0.2227995,0.10579708,0.09849998,0.12594092,-0.014710962,-0.10722385,0.09951426,-0.15633698,-0.2155229,0.005368307,-0.060502127,-0.02770154,-0.0019433381,0.00939776,0.21299993,-0.019424066,-0.20940511,-0.02121665,0.11931758,0.011930407,-0.056937892,0.24228446,0.015050252,0.025025768,0.13174836,0.09605651,0.06960008,0.055544954,0.041131455,-0.07107699,-0.44117343,-0.021930618,0.08944709,0.2124066,-0.124729335,-0.09407661,0.040599182,-0.14990896,0.08941361,-0.07330917,-0.14118733,-0.398894,-0.028615115,0.012844223,0.15713727,0.053265583,-0.05595859,-0.018903432,-0.01579135,-0.016658844,-0.14320843,-0.11631967,-0.091430925,-0.00022883799,-0.15578276,0.09705392,0.11133344,-0.06383095,-0.1687084,0.038587663,-0.02430332,-0.0806839,0.16931787,-0.29668298,0.035473485,-0.14378959,-0.30596808,-0.10052727,0.07649639,-0.2589216,0.033260863,-0.014949054,-0.20759733,0.070749424,0.019665195,-0.00048026384,-0.037033413,0.03149119,-0.09427338
m,0.110591784,-0.041457072,0.029175427,0.15903474,0.009875952,-0.13760361,-0.08725488,-0.10043939,-0.056208026,0.343891,-0.11267602,0.27620792,-0.050391216,0.20361741,-0.3272102,-0.24295567,0.43160576,-0.21159716,-0.19695413,0.18635148,0.17809297,0.15306227,-0.31717914,0.18402712,0.57085377,-0.21198499,-0.017278498,-0.012153702,-0.19791187,-0.31571952,-0.16896608,-0.1884011,-0.06671415,-0.058425568,-0.0714709,0.14420739,0.06981623,-0.12629656,0.022542637,0.28434408,-0.24134755,-0.07500723,0.035463482,0.15979452,-0.06752758,0.0012229558,0.26430222,0.17342311,0.27273098,-0.19648238,-0.034339614,-0.13155313,0.19445017,-0.2453304,-0.03801497,-0.04297725,-0.24684724,-0.358062,0.2163808,0.16739035,0.003784209,0.009101332,-0.6791702,-0.09508039,-0.12778506,0.2436079,-0.13733488,0.105823,-0.15759434,0.32959905,-0.011231848,-0.019833246,-0.2123467,-0.12085643,0.06480614,0.11486792,-0.078805536,-0.02325217,-0.06419344,-0.5945329,-0.39226088,-0.39146698,0.034296945,0.20745356,-0.16890873,0.120182574,0.08310602,-0.3562651,-0.079124644,0.0036252053,-0.14348426,0.2358403,0.29476744,-0.32995632,-0.0008417273,0.045589212,-0.12781808,-0.07034462,-0.21020485,-0.37153074
there,0.118315995,0.06814408,-0.085786,0.031476494,-0.34811065,0.13895378,-0.07760558,0.24394323,-0.07574524,0.09865948,-0.11205602,-0.06414218,0.094821446,0.051598173,-0.04780296,-0.17612186,0.13248247,-0.1054289,-0.052410558,-0.026667891,0.1331888,-0.07066957,-0.09147468,0.28745195,0.22874981,-0.021239089,-0.07427069,-0.021962892,-0.13586557,0.058429312,0.064097576,-0.4201883,-0.10453839,-0.068173215,-0.0412035,0.05427132,0.094686225,-0.17591357,0.26628664,0.07480644,0.0301962,-0.078108534,0.19352853,-0.15187132,-0.04616311,0.08122339,-0.14494455,0.1485382,0.24914429,0.025004992,-0.03728519,-0.32689542,-0.05927022,0.078533515,0.21229151,0.030677047,0.016454315,-0.057520986,-0.00032761914,0.2620643,-0.055311885,-0.08329163,-0.2555927,-0.15014651,0.26095176,-0.036556534,-0.053708553,-0.032292638,-0.0037225017,-0.11802056,0.10413282,-0.18554923,-0.17881198,-0.2073019,0.10696167,-0.08983447,0.027152695,-0.1759069,-0.31415585,-0.23098378,-0.108075485,0.08660147,-0.14636849,0.09971929,-0.1500071,-0.041182674,-0.2645783,-0.32830286,-0.11309921,0.17446423,0.049835306,0.1272774,0.12709068,0.04169116,0.0037570654,-0.09202277,0.24490334,-0.07547653,-0.16588427,-0.06896105
on,0.15575634,0.11503504,-0.021467434,-0.022544991,-0.46179006,0.147727,-0.12120824,0.15775384,-0.16926017,-0.11560572,-0.16840531,-0.056796033,0.023326194,0.1507652,-0.216981,-0.17250633,0.21089892,-0.11251316,-0.08766416,0.08160707,0.11575721,-0.09110206,-0.09637806,0.33395085,0.18816558,0.12186983,-0.22996278,0.022634301,-0.26776022,-0.0934557,-0.14506604,-0.08103528,-0.21840537,-0.046093673,-0.031180397,0.06008652,0.26593187,-0.16167845,0.018443394,0.21786414,0.040018056,-0.08277369,0.34292933,-0.070503995,-0.032562,0.15676759,0.014317908,0.15598908,-0.019549912,0.06241541,-0.17811573,-0.25972086,-0.19079524,0.04642079,0.08867361,-0.05010902,-0.098224565,0.09387818,-0.16616362,0.26869974,0.07210763,0.11643564,-0.30921748,0.10372713,0.020961322,0.013951914,-0.091100276,-0.15088236,-0.23342969,0.05985167,-0.10095343,-0.030882798,-0.03925437,-0.039164715,-0.017459208,-0.18671662,-0.085525006,-0.061347984,-0.051400326,-0.39373076,-0.096220225,0.13930723,-0.036383405,0.128315,-0.15924208,-0.041720986,-0.077390485,-0.25697058,-0.093465716,0.020895997,-0.12902023,0.2717007,0.19010104,-0.01496477,-0.031939536,0.01862583,-0.02636907,0.07445582,0.040332153,-0.17118046
all,0.09587394,0.1275337,0.016430924,0.08504896,-0.27353236,0.29871023,-0.024833648,0.31566602,-0.24569964,-0.08693164,-0.13498963,-0.04630393,0.007770601,0.11970531,-0.1656513,-0.088808075,0.21438946,-0.10837184,-0.072889045,0.15801045,0.153041,-0.17134908,-0.09733412,0.28464407,0.20221032,-0.10020438,-0.0025083816,0.0011551199,-0.2409431,0.04029818,-0.01816879,-0.22683632,-0.1971095,-0.057104733,-0.059246086,0.09224932,0.25143006,-0.14442453,0.1944824,-0.01485,0.115739934,0.06009869,0.28916115,-0.11611985,0.05063039,0.04039723,-0.023386445,0.18774544,0.1914976,-0.010089869,-0.12622973,-0.34584603,-0.05522354,0.097694874,0.11112717,-0.006726059,-0.17421594,0.12569965,-0.08533403,0.09051922,0.0515554,-0.08805829,-0.19977395,-0.09063485,0.19848299,0.06691918,-0.0931019,-0.2087339,-0.07634595,-0.036371913,-0.0650032,-0.13029549,-0.12762658,-0.082701735,-0.10531112,-0.075548634,0.005864888,-0.007968991,-0.2311104,-0.26454636,-0.09899266,0.09234355,-0.073047444,0.17261872,-0.1808461,0.057408746,-0.26804948,-0.20974684,-0.0701641,0.09179501,-0.05845884,0.08600024,0.027551608,0.03134775,0.2094141,0.023376534,0.08438682,-0.078015424,-0.06702508,-0.11670785
was,-0.30005985,0.2995275,0.10190939,0.31757566,-0.05639547,0.17550352,-0.03331911,0.054859377,-0.063603394,0.43588665,-0.09016981,0.08276252,-0.051185228,-0.062059827,-0.08560044,-0.034037896,0.13232411,-0.2102878,-0.09141683,0.2705759,-0.008019157,-0.15599482,-0.27740628,0.16521886,0.36489227,-0.09874114,0.010018826,0.009542688,-0.012143816,-0.2575544,-0.012518319,-0.16562076,0.026158774,0.048770163,-0.1310177,0.31531012,0.34600514,-0.17815045,0.072495386,0.028449636,-0.062582105,0.06196326,0.09661811,0.09320898,-0.012073241,0.0117166145,0.16320635,-0.015831513,0.14510714,-0.009060898,0.12634072,-0.4016049,-0.058939364,0.011547169,0.08865077,0.012089776,0.016015708,0.04205806,-0.060238503,0.042812016,-0.053502146,-0.13932322,-0.30089927,-0.029516665,-0.03941527,0.11988492,-0.10861751,0.19168322,-0.30708736,-0.02296385,0.11442616,-0.25697225,-0.28747427,-0.1555865,0.07000663,-0.01125068,0.11388138,0.23620169,-0.13945907,-0.24996224,-0.25345954,0.12745883,0.0009319358,-0.09662134,-0.42324844,-0.14028628,-0.27470887,-0.20850503,-0.1860031,-0.1312786,-0.2611953,-0.038173366,0.06520712,-0.048798826,0.037009954,0.045145128,0.010096598,-0.071219,-0.30350044,-0.123200804
so,0.045279477,0.07232338,0.011081607,0.084548034,-0.12953204,0.17973068,0.012192552,0.16414745,-0.11277816,0.11039326,-0.097126506,0.08537712,0.05556373,0.1656107,-0.15252669,-0.19917044,0.13008553,-0.20673604,-0.23211749,0.10720492,0.15772931,-0.06961399,-0.13873185,0.23525928,0.26372525,-0.12480223,0.0053800084,0.08893273,-0.13680333,-0.0213782,0.035762783,-0.23603043,-0.059379764,0.008526694,-0.06909404,0.21412344,0.063672386,-0.1314648,0.09987928,-0.07042307,0.00019793076,-0.053617317,0.13614865,0.03109088,0.054309018,0.10789088,0.005033017,0.10995822,0.26744673,-0.09171571,0.02982324,-0.29760864,-0.011429084,-0.0043383087,0.08414994,-0.05467575,-0.1559344,-0.095205404,-0.016980255,0.09947462,-0.18700168,-0.20083414,-0.26043978,-0.15482086,0.08935654,0.08153154,-0.0674936,-0.11491325,0.012182847,-0.07295853,-0.049997054,-0.17987332,-0.27151743,-0.116166145,0.026840078,0.0097423205,0.10621587,-0.054002743,-0.23228516,-0.19141512,-0.13476463,-0.03707173,-0.12351004,0.08109655,-0.24259949,0.1236407,-0.29577035,-0.32443702,-0.12916975,0.09448481,-0.12665308,0.025867848,0.06926672,-0.124086134,0.10092429,-0.06536857,0.13362528,-0.062946625,-0.11110577,-0.123412125
they,0.29244596,0.11761371,0.15990554,-0.1561734,-0.30161497,0.42363626,0.15296395,0.3673058,-0.18660067,-0.150166,-0.0013028841,-0.07590182,-0.010515715,0.29206562,-0.1153851,-0.14749436,-0.007089981,-0.31647232,-0.09163373,0.042521194,0.24528022,-0.17249337,0.002675289,0.47688708,0.16697226,0.061706472,-0.120057575,0.13223816,-0.25944662,0.031105764,0.018019404,-0.23186952,-0.26680803,-0.022394296,0.08410334,0.0798127,0.15405431,-0.02492577,0.08636586,-0.268554,0.14136475,-0.062813826,0.31923223,-0.020565005,0.07286458,0.43677586,-0.07299339,0.039950598,0.12120908,0.018378336,-0.07791002,-0.2222982,-0.15406805,0.13487202,0.013952893,-0.21966174,-0.376254,0.021973023,0.005963948,0.155675,-0.045542043,-0.060839973,-0.24710725,0.074636005,0.19562125,0.008947586,-0.111147285,-0.11412394,-0.16570012,-0.05175575,-0.2444879,-0.12181716,-0.09883141,-0.11702036,0.005702342,0.038054418,-0.040523466,-0.18867157,-0.095515616,-0.13758646,-0.08763924,0.14646928,-0.15814266,0.2255417,-0.16247703,0.01801607,-0.45077285,-0.38634577,-0.18477336,0.076337636,-0.09153681,0.1872689,0.15591565,-0.011968006,0.14402288,-0.1104542,0.08536545,-0.013527739,-0.023261707,-0.13602847
go,-0.11420678,-0.015378298,-0.16113023,0.082740374,-0.35913876,-0.13243794,-0.31033438,-0.014164729,-0.4414588,0.013286031,-0.23130885,0.0018668976,0.3127959,0.3341914,-0.21314666,-0.12404645,0.19751015,-0.128411,-0.31886703,-0.11307158,-0.03208107,-0.16598676,0.07272734,0.17934904,0.15615308,0.05088463,-0.47589338,-0.17511056,-0.11879058,0.14574824,-0.29842997,-0.11543662,-0.2906743,-0.05026647,0.09819113,0.02000831,0.052754458,-0.31746796,-0.0007459863,0.35904488,0.086522944,-0.3006572,0.18754339,-0.055210833,0.027313937,0.26299933,0.18173668,0.09189255,-0.14258802,0.12452853,-0.3451327,-0.3558287,-0.09813548,0.09231367,0.17369063,0.038302418,-0.1619834,0.001283798,-0.36870688,0.2799423,0.057302807,-0.02829415,-0.402532,0.059833173,-0.0043572555,0.093521535,0.04016959,-0.45092228,-0.12722802,0.020757208,-0.058273103,-0.15460324,-0.2739987,0.05910302,-0.18075502,-0.26095122,-0.16475795,-0.129166,0.09916075,-0.5597676,-0.049751546,0.110572405,0.054651767,0.288313,-0.036080327,0.26985547,0.060511682,-0.22931491,-0.09131007,0.02889752,0.030418942,0.28600532,0.21855168,-0.16327341,-0.05508641,0.12847912,-0.038040794,0.1296059,0.06174895,-0.09677171
here,0.08163893,0.027052486,-0.10326381,0.095986165,-0.2793411,0.112728246,-0.10670045,0.15041448,-0.1609746,-0.012681384,-0.15166728,-0.04794014,0.14533095,0.20321204,-0.16330941,-0.110666364,0.18258268,-0.1281128,-0.16771127,-0.029846,0.12030151,-0.036641,-0.06423299,0.24575157,0.20510806,0.059852716,-0.1650184,0.02662985,-0.1490316,-0.09597321,-0.10478854,-0.19755523,-0.21093677,-0.066448554,-0.032356597,0.11803862,0.1319199,-0.19157271,0.108893625,0.15000454,0.052016605,-0.10665027,0.2471439,-0.10089423,-0.05329736,0.20085631,-0.028561145,0.13582422,0.11447768,0.09063761,-0.10976273,-0.3492663,-0.06544169,0.07866158,0.12060838,-0.001317908,-0.032656208,0.015555313,-0.10044938,0.17518714,-0.075253166,-0.042739637,-0.287171,-0.06268656,0.10929399,0.041368812,-0.04722385,-0.15401751,-0.13968827,0.055550646,-0.028053734,-0.119034514,-0.1524397,-0.05300762,-0.01861603,-0.19305386,-0.044477064,-0.11468509,-0.12673523,-0.28767356,-0.057509605,0.019562248,-0.09221216,0.11198345,-0.18873073,-0.0068375883,-0.15425399,-0.19441308,-0.08150475,0.114038825,-0.08046117,0.1833264,0.13986124,-9.11055e-05,0.02165558,-0.009502243,0.07504907,-0.010928008,-0.04620375,-0.15011002
but,-0.07318446,0.13080537,0.009107424,0.16828309,-0.09663933,0.15275341,0.011553556,0.10928214,-0.1833369,0.17507611,-0.13668028,0.053732123,0.07517896,0.13133073,-0.11860854,-0.1735711,0.056482356,-0.18761395,-0.23948197,0.2180364,0.07909394,-0.12571199,-0.11001105,0.124634914,0.24854776,-0.117578454,0.019243171,0.01974377,-0.07513492,-0.16696967,-0.0022107475,-0.15843128,-0.10522164,0.07664644,-0.07756589,0.20793541,0.015470041,-0.1585052,0.037133116,0.06728519,0.013847269,-0.032565024,0.12161564,0.051432285,0.0003164818,0.030214228,0.102321856,0.05904962,0.22504318,-0.06718113,-0.033158652,-0.3442396,0.02347528,-0.0016418792,0.12746873,-0.0790713,-0.11453044,-0.066950105,-0.094717704,0.06504331,-0.116572976,-0.27119413,-0.32297847,-0.066853136,0.06655384,0.09532801,-0.046643518,-0.01219909,-0.00943477,-0.07519444,0.027315117,-0.23255458,-0.27531394,-0.10923812,0.068303764,-0.03699524,0.13145688,0.14894028,-0.19844472,-0.26386455,-0.096264504,0.034073975,-0.054059725,0.05875486,-0.28546375,0.06579977,-0.26605368,-0.29883662,-0.10220062,0.05803504,-0.14285624,0.0353141,0.12848504,-0.07330774,0.023687411,0.027816607,0.10276657,-0.073715515,-0.17962399,-0.09399486
she,-0.4075774,0.19609022,-0.06639283,0.249119,-0.018239805,0.082432985,-0.10360431,0.06576052,-0.0656951,0.3404215,-0.0785313,0.0054057427,0.121709816,-0.05894438,0.10831365,-0.1496044,0.009738645,-0.1391944,-0.15279657,-0.055224687,0.050619025,-0.0245778,-0.29857028,0.20774767,0.4213836,-0.056360565,-0.048553523,-0.060874645,0.0725892,0.028426006,-0.15204048,-0.19147474,-0.13884228,0.08577327,0.042856876,0.28739116,0.17136225,-0.35693547,0.021314645,0.029481187,0.06260517,0.056996174,0.13998665,-0.064005956,0.080675185,0.076964594,0.09978979,-0.057142735,0.27505714,0.041729,-0.048882235,-0.36667734,-0.10301433,0.020961354,0.16543105,0.09965924,0.072476394,0.07207277,-0.23024906,0.2355874,-0.1898484,-0.2809114,-0.1694604,-0.038031667,0.07240138,0.016160123,-0.06775623,-0.10864385,-0.17374009,-0.09070322,0.03807993,-0.37205833,-0.37839252,-0.13766016,-0.0008966846,-0.21775767,0.031635657,-0.040231295,-0.18798609,-0.24733205,-0.28766873,0.03162631,-0.11589317,-0.1367471,-0.30258393,0.020859234,-0.27860087,-0.20930624,-0.15445611,-0.023807667,0.062196344,0.15593612,0.09445678,0.0699569,-0.088631995,-0.03990135,0.1993514,-0.07764265,-0.18787262,-0.022099987
not,0.057513375,0.13828546,0.018144416,0.13612689,-0.20808318,0.08959667,0.0017179856,0.11489374,-0.16832004,0.056084026,-0.17801914,0.1445446,0.052927833,0.22721398,-0.10882435,-0.27055025,0.090227075,-0.20840023,-0.1935537,0.11008854,0.08473438,-0.06196529,-0.09310801,0.2878814,0.25358742,-0.15485805,-0.10950095,0.032248188,-0.22613126,-0.083768,-0.022298066,-0.14832789,-0.10820533,0.020558773,0.021101767,0.16378918,0.01775364,-0.101613075,0.08127057,0.071575604,-0.015674878,-0.04896583,0.23767456,0.04169388,-0.00097395794,0.07266951,0.07504243,0.17925271,0.15395069,-0.04706992,-0.062059864,-0.2924567,0.0048454283,-0.036309715,0.050648395,-0.11106976,-0.1619571,-0.09676265,-0.04654203,0.13148533,-0.055669963,-0.09109571,-0.30422765,-0.0728427,-0.00376995,0.029804694,0.031513322,-0.08145438,-0.098217174,-0.009896678,-0.011254775,-0.19699158,-0.30789626,-0.15525511,0.06703229,0.017075164,-0.03756064,-0.0067452495,-0.14043777,-0.28815177,-0.15193745,-0.008397719,-0.10090092,0.10578505,-0.13061067,0.14540131,-0.2569148,-0.3320084,0.024495712,-0.010047519,-0.13299471,0.118437074,0.117098704,-0.07312235,0.040975697,-0.0078087933,0.08730763,-0.047505483,-0.1160291,-0.11528923
